32598355504,46
32723367043,50
32674481888,31
32598367577,36
32598383431,31
32711594099,36
32833506576,46
32216182588,21
32831586051,11
32799024277,16
32256228990,48
1387559097,41
32675003154,31
32829714254,46
32711610355,41
32848581640,11
2034029137,31
32238195742,21
32838789085,36
32625426730,31
32712557247,41
32713279253,31
32506576336,50
32823433895,46
32837079310,11
32839692311,26
32850887625,11
32823984711,11
32813859162,31
32826914909,11
32827796732,31
32830035982,31
32821653345,21
32847409385,11
32850035622,11
32627771174,31
32830083070,21
32807290594,36
32675022083,31
32765913893,21
32831650072,31
32825786934,16
32713279451,41
32840161737,36
32238138107,46
32505425274,48
32811941963,21
32714631372,41
32844984052,41
32674858803,31
32800685787,16
32839997709,21
32831418315,16
32598949313,31
32832919695,21
32597236668,36
32831642898,31
32830035958,11
32625717100,31
32755084552,26
32625653514,31
32825834191,16
32598877873,16
32753821814,26
32837298964,16
32674854703,31
32675003233,31
32800524258,16
32825001259,21
32238700008,31
32238149154,31
32801454403,16
32674978237,31
2038466404,48
32714583935,41
32674477580,31
32839708404,26
32714603605,41
32598347761,36
32839704115,31
32839320095,11
32844960641,36
32831225821,26
32757455655,26
32845118813,11
32841334859,26
32831225767,26
32843591502,None
