32675003154,36
32598355504,48
32845118813,None
1523308041,45
32584744141,45
32216182588,20
32829714254,45
1387559097,40
32723367043,50
32713279451,40
32839997709,20
32833506576,45
32711610355,40
2034029137,30
32754425023,15
32840161737,None
32844960641,None
32844984052,None
32711594099,35
32839708404,25
32238138107,45
32807290594,35
32765913893,20
32713279253,30
32754453441,15
32674955278,30
32837079310,10
32627771174,30
32830035982,30
32256228990,48
32598877873,15
32238149154,30
32841334859,25
32825786934,15
32625653514,30
32714226626,40
32625717100,30
32674481888,30
32714732271,40
32238195742,20
32816601638,20
32830083070,20
32823433895,45
32505762367,40
32800524258,15
32598383431,30
32837298964,None
32839704115,30
32839692311,25
32838789085,35
32675003233,30
32831586051,10
32674978237,30
32714603605,40
32714888601,35
32824635557,25
32675022083,30
32506576336,50
32821653345,20
32827796732,30
32839320095,10
32821775105,15
32821233178,35
32801454403,15
32714631372,40
32238700008,30
32830035958,10
32753821814,25
32754389984,15
32821261084,15
32811542197,25
32714591264,30
