32598355504,45
32675003154,30
32598367577,35
32829714254,45
32714226626,40
32598383431,30
32754425023,15
32831586051,40
32723367043,50
32256228990,48
32711594099,35
32833506576,45
32713279253,30
32807290594,35
32711610355,40
32216182588,20
32848581640,10
32765913893,20
32831650072,30
1387559097,40
32799024277,15
32838789085,35
2034029137,30
32625426730,30
32800685787,15
32817981097,15
32627771174,30
32238700008,30
32238195742,20
32857731430,None
32850887625,10
32238138107,48
32713279451,40
32844984052,40
32839997709,20
32827796732,30
32832919695,20
32826914909,10
32714732271,40
32830083070,20
32506576336,50
32813859162,30
32801454403,15
32755084552,25
32830035982,30
32837298964,15
32823984711,10
32837079310,None
32625717100,30
32823433895,45
32712557247,40
32598347761,35
32238149154,30
32821233178,35
32825786934,15
32754413847,15
32674481888,30
32505425274,48
32831418315,15
32847409385,10
32831225767,25
32821261084,15
32840161737,35
32757455655,25
32821245207,20
32757567215,15
32789226456,10
32845118813,10
32811941963,20
32674477580,30
32831642898,30
32821723702,10
32839692311,25
32824635557,25
32714603605,40
32755398156,15
32755248161,15
32800524258,15
32825001259,20
32598877873,15
32824615677,15
32714631372,40
32844960641,35
32598949313,30
32597236668,35
32714583935,40
32674858803,30
32675022083,30
32839704115,30
32825834191,15
32754453441,15
32830035958,10
32674854703,30
32841334859,25
32625653514,30
32821775105,15
32753821814,25
32850035622,10
32714672696,40
32674978237,30
32839708404,25
32831225821,25
32713845248,35
32839320095,10
32811542197,25
32675003233,30
32824615635,15
32816601638,20
32843591502,None
